timestamp,latitude,longitude,altitude,fix_quality,num_satellites,hdop,UTM_X,UTM_Y
00:34:30.600000+00:00,42.32641605166667,-71.09488630833333,38.13,5,12,0.7,327392.32857225894,4688144.124157787
00:34:30.700000+00:00,42.32641564666667,-71.09488519666667,38.155,5,12,0.7,327392.4190639547,4688144.076929531
00:34:30.800000+00:00,42.32641502833334,-71.09488426166666,38.144,5,12,0.7,327392.4944151533,4688144.006370814
00:34:30.900000+00:00,42.326414665,-71.094883045,38.12,5,12,0.7,327392.5936726285,4688143.963556219
00:34:31+00:00,42.326414148333335,-71.09488199666667,38.085,5,12,0.7,327392.6786403612,4688143.904056786
00:34:31.100000+00:00,42.32641369666667,-71.094880735,38.075,5,12,0.7,327392.7813641648,4688143.851342136
00:34:31.200000+00:00,42.326413105,-71.09487964166667,38.119,5,12,0.7,327392.8698346933,4688143.783423208
00:34:31.300000+00:00,42.32641250666666,-71.09487842166666,38.12,5,12,0.7,327392.96872410376,4688143.714506928
00:34:31.400000+00:00,42.32641206833333,-71.094877365,38.106,5,12,0.7,327393.0545927386,4688143.663688897
00:34:31.500000+00:00,42.32641148166667,-71.09487606333333,38.063,5,12,0.7,327393.1602432503,4688143.595902368
00:34:31.600000+00:00,42.32641066166666,-71.09487505333334,38.05,5,12,0.7,327393.2412227647,4688143.502797928
00:34:31.700000+00:00,42.326410128333336,-71.094873775,38.017,5,12,0.7,327393.3450965263,4688143.440981011
00:34:31.800000+00:00,42.326409356666666,-71.094872965,38.083,5,12,0.75,327393.40972858865,4688143.353649517
00:34:31.900000+00:00,42.32640893,-71.09487209,38.096,5,12,0.7,327393.4806601204,4688143.304495676
00:34:32+00:00,42.32640843666667,-71.09487099333333,38.068,5,12,0.7,327393.5696742684,4688143.247489149
00:34:32.100000+00:00,42.326407816666666,-71.09487010833334,38.041,5,12,0.75,327393.640901014,4688143.176846848
00:34:32.200000+00:00,42.32640733666667,-71.09486848,38.025,5,12,0.7,327393.7737600401,4688143.120241865
00:34:32.300000+00:00,42.32640675166667,-71.09486718333333,38.058,5,12,0.7,327393.8790031349,4688143.052650566
00:34:32.400000+00:00,42.326405985,-71.09486568666667,38.146,5,12,0.7,327394.00022902107,4688142.964480696
00:34:32.500000+00:00,42.32640531333333,-71.09486454833333,38.182,5,12,0.7,327394.0921886946,4688142.887587079
00:34:32.600000+00:00,42.326404715,-71.09486350166667,38.172,5,12,0.7,327394.17679576343,4688142.819022598
00:34:32.700000+00:00,42.326404108333335,-71.09486234666667,38.155,5,12,0.7,327394.2703065187,4688142.749312904
00:34:32.800000+00:00,42.32640332666666,-71.09486114166667,38.123,5,12,0.7,327394.3674585647,4688142.660069343
00:34:32.900000+00:00,42.326402576666666,-71.0948602,38.163,5,12,0.7,327394.442999011,4688142.574876557
00:34:33+00:00,42.32640199333333,-71.09485942666667,38.193,5,12,0.7,327394.5051249169,4688142.508532442
00:34:33.100000+00:00,42.32640158833333,-71.09485823,38.216,5,12,0.7,327394.6026205019,4688142.461131709
00:34:33.200000+00:00,42.32640113,-71.09485723666667,38.2,5,12,0.7,327394.6832159057,4688142.408221387
00:34:33.300000+00:00,42.32640067333333,-71.094855985,38.201,5,12,0.7,327394.78510209033,4688142.35497185
00:34:33.400000+00:00,42.32640000666667,-71.09485422666667,38.26,5,12,0.7,327394.92816238117,4688142.27737517
00:34:33.500000+00:00,42.32639924833333,-71.09485276166667,38.31,5,12,0.7,327395.0468018063,4688142.190194938
00:34:33.600000+00:00,42.326398675,-71.09485143,38.385,5,12,0.7,327395.15496077645,4688142.123828121
00:34:33.700000+00:00,42.32639821833333,-71.09485022833333,38.409,5,12,0.7,327395.25272705295,4688142.070680068
00:34:33.800000+00:00,42.326397605,-71.094848925,38.422,5,12,0.7,327395.35844200617,4688141.999929066
00:34:33.900000+00:00,42.326396986666666,-71.094847705,38.43,5,12,0.7,327395.45727676584,4688141.928791978
00:34:34+00:00,42.32639635,-71.094846395,38.461,5,12,0.7,327395.563477229,4688141.855436466
00:34:34.100000+00:00,42.326395715,-71.09484542,38.499,5,12,0.7,327395.6420788312,4688141.782945899
00:34:34.200000+00:00,42.32639542333333,-71.09484467833333,38.512,5,12,0.7,327395.70239318255,4688141.749053382
00:34:34.300000+00:00,42.32639499166667,-71.09484366166667,38.515,5,12,0.7,327395.7849841602,4688141.699056845
00:34:34.400000+00:00,42.32639454,-71.09484252666667,38.547,5,12,0.7,327395.8772709059,4688141.64659931
00:34:34.500000+00:00,42.32639417,-71.09484102333333,38.549,5,12,0.7,327396.00013103883,4688141.602462701
00:34:34.600000+00:00,42.32639365166666,-71.09483953666667,38.556,5,12,0.7,327396.1212121801,4688141.541888653
00:34:34.700000+00:00,42.32639314,-71.09483847833333,38.591,5,12,0.7,327396.2070176307,4688141.482924181
00:34:34.800000+00:00,42.32639266666666,-71.094837315,38.624,5,12,0.7,327396.3015797392,4688141.428003233
00:34:34.900000+00:00,42.32639228666667,-71.09483613166667,38.633,5,12,0.7,327396.39804508036,4688141.38340564
00:34:35+00:00,42.32639159833333,-71.09483509,38.659,5,12,0.7,327396.48199404974,4688141.304857534
00:34:35.100000+00:00,42.326390941666666,-71.09483409333333,38.667,5,12,0.7,327396.5623217046,4688141.229917093
00:34:35.200000+00:00,42.32639039833333,-71.09483318333334,38.692,5,12,0.7,327396.6358181409,4688141.167737327
00:34:35.300000+00:00,42.32638987833333,-71.09483266333334,38.735,5,12,0.7,327396.67724306625,4688141.108940041
00:34:35.400000+00:00,42.32638944333333,-71.09483173,38.771,5,12,0.7,327396.752958418,4688141.058742497
