timestamp,latitude,longitude,altitude,fix_quality,num_satellites,hdop,UTM_X,UTM_Y
04:31:51+00:00,42.32676704666667,-71.09574217666666,37.799,5,12,0.63,327322.7668994338,4688184.8367891
04:31:51.100000+00:00,42.326767018333335,-71.095742155,37.8,5,12,0.63,327322.7686071931,4688184.833598914
04:31:51.200000+00:00,42.326767035,-71.09574218,37.798,5,12,0.63,327322.7665928512,4688184.835500376
04:31:51.300000+00:00,42.32676700833333,-71.09574216833333,37.799,5,12,0.63,327322.7674811932,4688184.832515562
04:31:51.500000+00:00,42.32676702166667,-71.09574217666666,37.794,5,12,0.63,327322.7668310294,4688184.834013045
04:31:51.600000+00:00,42.32676699666666,-71.09574216333333,37.794,5,12,0.63,327322.767861263,4688184.831209916
04:31:51.700000+00:00,42.326767,-71.09574214166666,37.795,5,12,0.63,327322.7696556679,4688184.831536067
04:31:51.800000+00:00,42.32676700166667,-71.09574213166667,37.794,5,12,0.63,327322.7704842057,4688184.831700834
04:31:51.900000+00:00,42.326766995,-71.09574213,37.795,5,12,0.63,327322.7706032938,4688184.830957169
04:31:52+00:00,42.32676701,-71.09574215666666,37.792,5,12,0.63,327322.76844706235,4688184.832676945
04:31:52.100000+00:00,42.32676701,-71.09574212666666,37.793,5,12,0.63,327322.77091899695,4688184.832616034
04:31:52.200000+00:00,42.32676699833333,-71.09574214166666,37.792,5,12,0.63,327322.7696511076,4688184.831350996
04:31:52.300000+00:00,42.326767,-71.095742135,37.791,5,12,0.63,327322.7702049869,4688184.831522531
04:31:52.400000+00:00,42.326767016666665,-71.09574217666666,37.79,5,12,0.63,327322.7668173484,4688184.833457834
04:31:52.500000+00:00,42.326767005,-71.095742135,37.791,5,12,0.63,327322.7702186678,4688184.832077743
04:31:52.600000+00:00,42.32676700166667,-71.09574214666667,37.79,5,12,0.63,327322.7692482405,4688184.83173129
04:31:52.700000+00:00,42.32676699666666,-71.09574214333334,37.79,5,12,0.67,327322.76950921805,4688184.831169308
04:31:52.800000+00:00,42.326766981666665,-71.09574211833333,37.789,5,12,0.67,327322.7715281182,4688184.829452918
04:31:52.900000+00:00,42.326766991666666,-71.09574213833334,37.787,5,12,0.63,327322.76990752487,4688184.830603949
04:31:53+00:00,42.32676698666667,-71.09574212666666,37.787,5,12,0.63,327322.77085515286,4688184.830025051
04:31:53.100000+00:00,42.326766995,-71.09574215,37.783,5,12,0.67,327322.76895533665,4688184.830997776
04:31:53.200000+00:00,42.326766985,-71.09574214,37.783,5,12,0.67,327322.76975195436,4688184.82986705
04:31:53.300000+00:00,42.32676699,-71.09574212666666,37.784,5,12,0.67,327322.7708642734,4688184.83039519
04:31:53.500000+00:00,42.326766981666665,-71.09574215333333,37.778,5,12,0.67,327322.76864419575,4688184.82952398
04:31:53.600000+00:00,42.326766995,-71.09574214,37.782,5,12,0.67,327322.7697793162,4688184.830977472
04:31:53.700000+00:00,42.326766991666666,-71.09574213166667,37.784,5,12,0.67,327322.7704568439,4688184.830590413
04:31:53.800000+00:00,42.32676699333334,-71.095742155,37.782,5,12,0.63,327322.7685387886,4688184.830822859
04:31:53.900000+00:00,42.326767005,-71.09574215,37.783,5,12,0.63,327322.7689826984,4688184.832108198
04:31:54+00:00,42.326766991666666,-71.09574214166666,37.783,5,12,0.67,327322.7696328664,4688184.830610717
04:31:54.100000+00:00,42.326766995,-71.09574215166667,37.782,5,12,0.67,327322.7688180074,4688184.831001159
04:31:54.200000+00:00,42.32676697833333,-71.09574213666667,37.783,5,12,0.67,327322.7700083717,4688184.829120001
04:31:54.300000+00:00,42.32676699833333,-71.09574214166666,37.78,5,12,0.67,327322.7696511076,4688184.831350996
04:31:54.400000+00:00,42.326766981666665,-71.09574216333333,37.781,5,12,0.67,327322.7678202203,4688184.829544283
04:31:54.500000+00:00,42.326766985,-71.09574214333334,37.783,5,12,0.67,327322.7694772959,4688184.829873818
04:31:54.600000+00:00,42.326766995,-71.09574215166667,37.781,5,12,0.67,327322.7688180074,4688184.831001159
04:31:54.700000+00:00,42.32676698833333,-71.09574213666667,37.782,5,12,0.67,327322.77003573347,4688184.830230422
04:31:54.800000+00:00,42.32676699833333,-71.09574216333333,37.781,5,12,0.67,327322.76786582335,4688184.831394987
04:31:54.900000+00:00,42.326767,-71.095742135,37.782,5,12,0.76,327322.7702049869,4688184.831522531
04:31:55+00:00,42.326766995,-71.09574216333333,37.781,5,12,0.76,327322.76785670273,4688184.831024847
04:31:55.100000+00:00,42.32676700166667,-71.09574212333334,37.785,5,12,0.76,327322.771170854,4688184.831683914
04:31:55.200000+00:00,42.32676699833333,-71.09574210833334,37.785,5,12,0.76,327322.7723977007,4688184.831283318
04:31:55.300000+00:00,42.326767005,-71.09574213833334,37.785,5,12,0.76,327322.7699440072,4688184.8320845105
04:31:55.500000+00:00,42.32676701166667,-71.095742165,37.783,5,12,0.76,327322.7677649743,4688184.832878934
04:31:55.600000+00:00,42.32676700666666,-71.09574214166666,37.785,5,12,0.76,327322.76967390906,4688184.832276347
04:31:55.700000+00:00,42.32676702333333,-71.09574217166667,37.784,5,12,0.76,327322.7672475773,4688184.834187964
04:31:55.800000+00:00,42.32676701166667,-71.09574213833334,37.784,5,12,0.76,327322.7699622484,4688184.832824792
04:31:55.900000+00:00,42.326767016666665,-71.09574215,37.781,5,12,0.76,327322.76901462045,4688184.833403692
04:31:56+00:00,42.326767016666665,-71.09574216333333,37.781,5,12,0.76,327322.76791598654,4688184.833430762
04:31:56.100000+00:00,42.326767016666665,-71.09574215666666,37.781,5,12,0.76,327322.76846530347,4688184.833417227
04:31:56.200000+00:00,42.326767015,-71.09574215833334,37.78,5,12,0.76,327322.76832341397,4688184.8332355395
04:31:56.300000+00:00,42.326767016666665,-71.09574214666667,37.781,5,12,0.76,327322.7692892831,4688184.833396924
04:31:56.400000+00:00,42.32676702,-71.09574214666667,37.779,5,12,0.76,327322.76929840376,4688184.833767064
04:31:56.500000+00:00,42.326767026666666,-71.095742175,37.779,5,12,0.76,327322.7669820395,4688184.834564872
04:31:56.600000+00:00,42.32676702166667,-71.09574217,37.778,5,12,0.76,327322.7673803463,4688184.833999509
04:31:56.700000+00:00,42.326767025,-71.095742165,37.777,5,12,0.76,327322.76780145674,4688184.834359499
04:31:56.800000+00:00,42.32676703333333,-71.09574214,37.777,5,12,0.76,327322.7698842031,4688184.835234092
04:31:56.900000+00:00,42.32676703,-71.09574215166667,37.778,5,12,0.76,327322.7689137736,4688184.834887638
04:31:57+00:00,42.32676704166666,-71.09574214333334,37.777,5,12,0.76,327322.76963234606,4688184.8361662105
04:31:57.100000+00:00,42.326767045,-71.09574214333334,37.777,5,12,0.76,327322.7696414666,4688184.8365363525
04:31:57.200000+00:00,42.326767026666666,-71.095742135,37.776,5,12,0.76,327322.7702779516,4688184.834483658
04:31:57.300000+00:00,42.32676704666667,-71.09574213166667,37.777,5,12,0.76,327322.77060733363,4688184.836697736
04:31:57.400000+00:00,42.32676703833334,-71.095742135,37.776,5,12,0.76,327322.77030987374,4688184.835779151
04:31:57.500000+00:00,42.326767036666666,-71.095742135,37.776,5,12,0.76,327322.77030531346,4688184.83559408
04:31:57.600000+00:00,42.32676705333333,-71.09574214833333,37.776,5,12,0.76,327322.76925227826,4688184.837471856
04:31:57.700000+00:00,42.32676704166666,-71.09574209666667,37.775,5,12,0.76,327322.77347757516,4688184.836071461
04:31:57.800000+00:00,42.32676704666667,-71.09574212666666,37.774,5,12,0.76,327322.7710193235,4688184.8366875835
04:31:57.900000+00:00,42.32676705,-71.09574212333334,37.772,5,12,0.76,327322.7713031026,4688184.837050956
04:31:58+00:00,42.32676704666667,-71.09574213166667,37.773,5,12,0.76,327322.77060733363,4688184.836697736
04:31:58.100000+00:00,42.326767071666666,-71.095742145,37.771,5,12,0.76,327322.76957710215,4688184.839500862
04:31:58.200000+00:00,42.32676705333333,-71.095742145,37.769,5,12,0.76,327322.7695269389,4688184.837465088
04:31:58.300000+00:00,42.32676706666667,-71.09574214666667,37.769,5,12,0.76,327322.76942609204,4688184.838949034
04:31:58.400000+00:00,42.32676705166666,-71.09574213833334,37.77,5,12,0.76,327322.77007169556,4688184.837266481
04:31:58.500000+00:00,42.32676706666667,-71.09574213166667,37.769,5,12,0.76,327322.7706620573,4688184.838918579
04:31:58.600000+00:00,42.32676705666667,-71.09574214,37.769,5,12,0.76,327322.76994804724,4688184.837825078
